Year,REG,PROV,COM,landsize,Age,Seed,Microcredit,Roof,Wall,Extension,Education,Status,Membership,L_ownership,Gender,Restored_land,Land_age,Organic_fertilizer,yields,Literacy,Primary_school,Secondary_school,Land_ownership,Pest_cl,Agri_training,Agro1,Agro2,Agro3,NPK,Membership_crop,Membership_other,hhid
2015.0,HAUTS BASSINS,KENEDOUGOU,8.0,0.476,42.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,480.0,1.0,0.0,0.0,1.0,1.0504202,0.0,1.0,0.0,0.0,6.0,1.0,0.0,32.0
2015.0,HAUTS BASSINS,KENEDOUGOU,8.0,3.0068,70.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,320.0,0.0,0.0,0.0,1.0,0.9977385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,856.0
2015.0,HAUTS BASSINS,KENEDOUGOU,8.0,0.558,34.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1177.0
2015.0,HAUTS BASSINS,KENEDOUGOU,9.0,0.6137,57.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,400.0,0.0,0.0,0.0,0.0,1.6294606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1208.0
2015.0,HAUTS BASSINS,KENEDOUGOU,9.0,0.3238,33.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,360.0,0.0,0.0,0.0,0.0,3.0883262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1218.0
2015.0,HAUTS BASSINS,KENEDOUGOU,10.0,1.0136,57.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,320.0,0.0,1.0,0.0,0.0,1.973165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,486.0
2015.0,HAUTS BASSINS,KENEDOUGOU,10.0,2.6272,64.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,280.0,0.0,0.0,0.0,1.0,1.9031668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,518.0
2015.0,HAUTS BASSINS,KENEDOUGOU,10.0,0.6548,46.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,280.0,0.0,1.0,0.0,0.0,2.2907758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,527.0
2015.0,HAUTS BASSINS,KENEDOUGOU,10.0,1.1731,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,280.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,535.0
2015.0,HAUTS BASSINS,KENEDOUGOU,10.0,1.2414,38.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,320.0,1.0,0.0,0.0,1.0,1.2083132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,550.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,1.1036,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0.0,320.0,0.0,0.0,0.0,0.0,1.8122509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.6124,47.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,24.0,0.0,240.0,0.0,0.0,0.0,1.0,3.2658393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,297.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.1497,61.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,240.0,0.0,0.0,0.0,0.0,6.680027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.6429,61.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1093.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.2312,36.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,220.0,1.0,0.0,0.0,1.0,12.975779,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1116.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.3305,39.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,240.0,0.0,0.0,0.0,0.0,4.538578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1117.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.48,46.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,80.0,0.0,0.0,0.0,0.0,20.833332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1131.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,0.5437,21.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,120.0,1.0,0.0,0.0,0.0,8.276623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1170.0
2015.0,HAUTS BASSINS,KENEDOUGOU,12.0,2.1356,61.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.93650496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1239.0
2015.0,HAUTS BASSINS,KENEDOUGOU,13.0,0.0665,38.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1060.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,863.0
2015.0,HAUTS BASSINS,TUY,1.0,0.3106,49.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,1.6097875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0
2015.0,HAUTS BASSINS,TUY,1.0,0.3273,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,400.0,0.0,0.0,0.0,0.0,3.055301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0
2015.0,HAUTS BASSINS,TUY,2.0,0.0831,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,840.0,0.0,0.0,0.0,0.0,12.033694,0.0,1.0,0.0,0.0,0.0,1.0,0.0,171.0
2015.0,HAUTS BASSINS,TUY,2.0,0.3974,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,0.0,840.0,0.0,0.0,0.0,0.0,2.5163565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,175.0
2015.0,HAUTS BASSINS,TUY,2.0,0.4957,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,480.0,0.0,0.0,1.0,0.0,6.0520477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1531.0
2015.0,HAUTS BASSINS,TUY,2.0,0.2344,33.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,720.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1546.0
2015.0,HAUTS BASSINS,TUY,3.0,0.1974,55.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,800.0,0.0,0.0,0.0,0.0,5.065856,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0
2015.0,HAUTS BASSINS,TUY,4.0,0.8918,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,240.0,0.0,0.0,0.0,1.0,1.1213276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,767.0
2015.0,HAUTS BASSINS,TUY,4.0,0.2424,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,790.0
2015.0,HAUTS BASSINS,TUY,4.0,0.3248,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,400.0,1.0,0.0,0.0,1.0,1.5394089,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1248.0
2015.0,HAUTS BASSINS,TUY,5.0,0.3076,44.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0
2015.0,HAUTS BASSINS,TUY,5.0,0.2575,43.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,269.0
2015.0,HAUTS BASSINS,TUY,5.0,0.6261,35.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,440.0,0.0,1.0,0.0,0.0,6.3887553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,408.0
2015.0,HAUTS BASSINS,TUY,5.0,0.149,48.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.711409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,447.0
2015.0,HAUTS BASSINS,TUY,6.0,0.2853,37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,3.5050824,0.0,0.0,0.0,0.0,7.0101647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0
2015.0,HAUTS BASSINS,TUY,6.0,0.1942,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,320.0,0.0,1.0,0.0,1.0,5.1493306,0.0,1.0,0.0,0.0,0.0,1.0,0.0,313.0
2015.0,HAUTS BASSINS,TUY,6.0,1.1132,35.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,400.0,0.0,0.0,0.0,1.0,2.6949334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,359.0
2015.0,HAUTS BASSINS,TUY,6.0,0.2609,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,320.0,0.0,0.0,0.0,1.0,5.749329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,411.0
2015.0,HAUTS BASSINS,TUY,6.0,1.3521,38.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,640.0,0.0,0.0,0.0,1.0,5.9167223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,437.0
2015.0,HAUTS BASSINS,TUY,6.0,1.176,46.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,400.0,0.0,0.0,0.0,1.0,8.078231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,440.0
2015.0,HAUTS BASSINS,TUY,6.0,1.1197,42.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,360.0,0.0,0.0,0.0,1.0,6.6982226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,444.0
2015.0,HAUTS BASSINS,TUY,6.0,0.3719,42.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,716.0
2015.0,HAUTS BASSINS,TUY,6.0,1.5644,37.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,480.0,0.0,0.0,0.0,0.0,7.6706724,0.0,1.0,0.0,0.0,0.0,1.0,0.0,725.0
2015.0,HAUTS BASSINS,TUY,6.0,0.109,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,732.0
2015.0,HAUTS BASSINS,TUY,6.0,0.3064,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,480.0,0.0,0.0,0.0,0.0,10.117494,0.0,1.0,0.0,0.0,0.0,1.0,0.0,733.0
2015.0,HAUTS BASSINS,TUY,6.0,0.577,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,26.0,0.0,120.0,0.0,0.0,0.0,0.0,3.4662046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,746.0
2015.0,HAUTS BASSINS,TUY,6.0,1.169,29.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,320.0,0.0,0.0,0.0,0.0,0.427716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,803.0
2015.0,HAUTS BASSINS,TUY,7.0,0.4158,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,680.0,1.0,0.0,0.0,0.0,4.8100047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,402.0
2015.0,HAUTS BASSINS,TUY,7.0,0.7679,53.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,840.0,0.0,0.0,0.0,0.0,1.302253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,424.0
2015.0,HAUTS BASSINS,TUY,7.0,0.2729,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,720.0,0.0,0.0,0.0,1.0,1.832173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1031.0
2015.0,HAUTS BASSINS,TUY,7.0,0.3323,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,0.0,0.0,8.305748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1046.0
2015.0,HAUTS BASSINS,TUY,7.0,0.1744,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,440.0,0.0,0.0,0.0,0.0,33.1422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1072.0
2015.0,NORD,PASSORE,1.0,0.1633,53.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,330.0
2015.0,NORD,PASSORE,3.0,0.2176,42.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,840.0,0.0,0.0,0.0,1.0,6.8933825,0.0,0.0,0.0,1.0,40.0,0.0,0.0,381.0
2015.0,NORD,PASSORE,4.0,0.0565,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219.0
2015.0,NORD,PASSORE,4.0,0.0825,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,5284.8486,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,312.0
2015.0,NORD,PASSORE,4.0,0.0019,61.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,526.3158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,336.0
2015.0,NORD,PASSORE,4.0,0.2613,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,1668.5802,400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,350.0
2015.0,NORD,PASSORE,6.0,0.5779,62.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,15000.0,620.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,679.0
2015.0,NORD,PASSORE,6.0,0.0709,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,687.0
2015.0,NORD,PASSORE,9.0,0.7342,50.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,56.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1055.0
2015.0,NORD,PASSORE,9.0,0.1134,68.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,56.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1382.0
2015.0,NORD,YATENGA,3.0,0.262,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1783.0
2015.0,NORD,YATENGA,5.0,0.5742,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,393.0
2015.0,NORD,YATENGA,5.0,0.067,36.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,480.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1341.0
2015.0,NORD,YATENGA,8.0,0.0668,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,399.0
2015.0,NORD,YATENGA,8.0,0.1346,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.0
2015.0,NORD,YATENGA,11.0,0.3917,63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,15.0,0.0,546.6667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1716.0
2015.0,NORD,LOROUM,1.0,0.1894,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.0
2015.0,NORD,LOROUM,4.0,0.022,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1087.0
2015.0,NORD,LOROUM,4.0,0.07,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,704.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1089.0
2015.0,NORD,LOROUM,4.0,0.111,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,496.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1104.0
2015.0,NORD,LOROUM,4.0,0.1579,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1815.0
2015.0,NORD,ZONDOMA,3.0,0.0832,47.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,400.0,1.0,0.0,0.0,1.0,4.807692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,455.0
2015.0,NORD,ZONDOMA,3.0,0.1083,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,456.0
2015.0,NORD,ZONDOMA,3.0,0.1003,61.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,920.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1314.0
2015.0,NORD,ZONDOMA,3.0,0.0981,43.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,840.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1473.0
2015.0,NORD,ZONDOMA,5.0,0.0958,71.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0
2015.0,NORD,ZONDOMA,5.0,0.0391,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,26.0,15000.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1518.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,3.0,0.0753,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1294.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,3.0,0.1744,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1296.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,3.0,0.2342,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1301.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,1.5038,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,611.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,0.0385,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,0.0,640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,615.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,0.0566,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,38.0,0.0,880.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,620.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,0.1303,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,634.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,0.2171,59.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1671.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,4.0,0.0897,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1679.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,6.0,0.136,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1802.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,6.0,1.1538,76.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,38.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.21667534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1809.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,6.0,0.0631,62.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1886.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,6.0,0.0967,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1887.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,6.0,0.2682,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1898.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,7.0,0.203,46.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,8.0,0.2132,52.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,0.0,720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0
2015.0,PLATEAU CENTRALE,GANZOURGOU,8.0,0.0508,65.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,490.0
